id,abbr,name,pop2012,pop2016
47073,TN,Hawkins County,"56,561","56,563"
47075,TN,Haywood County,"18,281","17,853"
47077,TN,Henderson County,"28,006","27,822"
47079,TN,Henry County,"32,373","32,310"
47081,TN,Hickman County,"24,132","24,295"
47083,TN,Houston County,"8,408","8,134"
47085,TN,Humphreys County,"18,271","18,347"
47087,TN,Jackson County,"11,524","11,566"
47089,TN,Jefferson County,"52,428","53,535"
47091,TN,Johnson County,"18,121","17,754"
47093,TN,Knox County,"440,793","456,132"
47095,TN,Lake County,"7,710","7,560"
47097,TN,Lauderdale County,"27,676","26,773"
47099,TN,Lawrence County,"42,133","43,081"
47101,TN,Lewis County,"11,918","11,904"
47103,TN,Lincoln County,"33,442","33,645"
47105,TN,Loudon County,"49,732","51,454"
47107,TN,McMinn County,"52,429","52,850"
47109,TN,McNairy County,"26,160","25,935"
47111,TN,Macon County,"22,501","23,450"
47113,TN,Madison County,"98,523","97,663"
47115,TN,Marion County,"28,218","28,446"
47117,TN,Marshall County,"30,928","31,915"
47119,TN,Maury County,"81,969","89,981"
47121,TN,Meigs County,"11,701","12,005"
47123,TN,Monroe County,"45,150","45,970"
47125,TN,Montgomery County,"185,225","195,734"
47127,TN,Moore County,"6,336","6,323"
47129,TN,Morgan County,"21,947","21,554"
47131,TN,Obion County,"31,346","30,578"
47133,TN,Overton County,"22,222","22,051"
47135,TN,Perry County,"7,854","7,964"
47137,TN,Pickett County,"5,070","5,142"
47139,TN,Polk County,"16,606","16,772"
47141,TN,Putnam County,"73,487","75,931"
47143,TN,Rhea County,"32,338","32,442"
47145,TN,Roane County,"53,506","52,874"
47147,TN,Robertson County,"66,743","69,165"
47149,TN,Rutherford County,"274,386","308,251"
47151,TN,Scott County,"22,175","21,947"
47153,TN,Sequatchie County,"14,426","14,897"
47155,TN,Sevier County,"92,299","96,673"
47157,TN,Shelby County,"938,965","934,603"
47159,TN,Smith County,"19,114","19,447"
47161,TN,Stewart County,"13,311","13,182"
47163,TN,Sullivan County,"156,547","156,667"
47165,TN,Sumner County,"166,101","180,063"
47167,TN,Tipton County,"61,609","61,303"
47169,TN,Trousdale County,"7,774","8,271"
47171,TN,Unicoi County,"18,227","17,719"
47173,TN,Union County,"19,120","19,140"
47175,TN,Van Buren County,"5,635","5,689"
47177,TN,Warren County,"39,745","40,516"
47179,TN,Washington County,"124,907","127,440"
47181,TN,Wayne County,"16,996","16,713"
47183,TN,Weakley County,"34,594","33,507"
47185,TN,White County,"26,096","26,653"
47187,TN,Williamson County,"193,095","219,107"
47189,TN,Wilson County,"119,109","132,781"
48000,TX,Texas,"26,071,655","27,862,596"
48001,TX,Anderson County,"58,019","57,734"
48003,TX,Andrews County,"16,107","17,760"
48005,TX,Angelina County,"87,520","87,791"
48007,TX,Aransas County,"23,665","25,721"
48009,TX,Archer County,"8,785","8,703"
48011,TX,Armstrong County,"1,945","1,876"
48013,TX,Atascosa County,"46,455","48,797"
48015,TX,Austin County,"28,547","29,758"
48017,TX,Bailey County,"7,134","7,181"
48019,TX,Bandera County,"20,607","21,776"
48021,TX,Bastrop County,"74,738","82,733"
48023,TX,Baylor County,"3,618","3,697"
48025,TX,Bee County,"32,448","32,750"
48027,TX,Bell County,"323,105","340,411"
48029,TX,Bexar County,"1,788,530","1,928,680"
48031,TX,Blanco County,"10,641","11,392"
48033,TX,Borden County,613,633
48035,TX,Bosque County,"18,118","18,097"
48037,TX,Bowie County,"93,136","93,860"
48039,TX,Brazoria County,"324,373","354,195"
48041,TX,Brazos County,"200,247","220,417"
48043,TX,Brewster County,"9,243","9,200"
48045,TX,Briscoe County,"1,566","1,474"
48047,TX,Brooks County,"7,189","7,214"
48049,TX,Brown County,"37,852","38,271"
48051,TX,Burleson County,"17,329","17,760"
48053,TX,Burnet County,"43,506","46,243"
48055,TX,Caldwell County,"38,699","41,161"
48057,TX,Calhoun County,"21,573","21,965"
48059,TX,Callahan County,"13,516","13,820"
48061,TX,Cameron County,"415,445","422,135"
48063,TX,Camp County,"12,467","12,867"
48065,TX,Carson County,"6,109","6,057"
48067,TX,Cass County,"30,205","30,375"
48069,TX,Castro County,"8,187","7,669"
48071,TX,Chambers County,"36,408","39,899"
48073,TX,Cherokee County,"51,200","51,668"
48075,TX,Childress County,"7,089","7,052"
48077,TX,Clay County,"10,513","10,193"
48079,TX,Cochran County,"3,021","2,882"
48081,TX,Coke County,"3,218","3,264"
48083,TX,Coleman County,"8,677","8,420"
48085,TX,Collin County,"837,229","939,585"
48087,TX,Collingsworth County,"3,022","3,016"
48089,TX,Colorado County,"20,684","21,019"
48091,TX,Comal County,"115,005","134,788"
48093,TX,Comanche County,"13,705","13,484"
48095,TX,Concho County,"4,073","4,279"
48097,TX,Cooke County,"38,771","39,266"
48099,TX,Coryell County,"76,837","74,686"
48101,TX,Cottle County,"1,485","1,402"
48103,TX,Crane County,"4,562","4,830"
48105,TX,Crockett County,"3,717","3,675"
48107,TX,Crosby County,"6,097","5,992"
48109,TX,Culberson County,"2,309","2,198"
48111,TX,Dallam County,"6,978","7,056"
48113,TX,Dallas County,"2,452,421","2,574,984"
48115,TX,Dawson County,"13,647","13,111"
48117,TX,Deaf Smith County,"19,327","18,830"
48119,TX,Delta County,"5,301","5,215"
48121,TX,Denton County,"707,475","806,180"
48123,TX,DeWitt County,"20,478","20,865"
48125,TX,Dickens County,"2,315","2,184"
48127,TX,Dimmit County,"10,487","10,794"
48129,TX,Donley County,"3,651","3,405"
48131,TX,Duval County,"11,586","11,428"
48133,TX,Eastland County,"18,408","18,274"
48135,TX,Ector County,"144,513","157,462"
48137,TX,Edwards County,"1,974","1,911"
48139,TX,Ellis County,"153,730","168,499"
48141,TX,El Paso County,"830,853","837,918"
48143,TX,Erath County,"39,488","41,659"
48145,TX,Falls County,"17,554","17,273"
48147,TX,Fannin County,"33,695","34,031"
48149,TX,Fayette County,"24,706","25,149"
48151,TX,Fisher County,"3,840","3,854"
48153,TX,Floyd County,"6,372","5,917"
48155,TX,Foard County,"1,310","1,183"
48157,TX,Fort Bend County,"625,796","741,237"
48159,TX,Franklin County,"10,609","10,607"
48161,TX,Freestone County,"19,431","19,624"
48163,TX,Frio County,"17,876","18,956"
48165,TX,Gaines County,"18,377","20,478"
48167,TX,Galveston County,"301,067","329,431"
48169,TX,Garza County,"6,450","6,442"
48171,TX,Gillespie County,"25,167","26,521"
48173,TX,Glasscock County,"1,259","1,314"
48175,TX,Goliad County,"7,329","7,517"
48177,TX,Gonzales County,"19,910","20,876"
48179,TX,Gray County,"22,834","22,725"
48181,TX,Grayson County,"121,636","128,235"
48183,TX,Gregg County,"122,835","123,745"
48185,TX,Grimes County,"26,703","27,671"
48187,TX,Guadalupe County,"139,741","155,265"
48189,TX,Hale County,"36,284","34,263"
48191,TX,Hall County,"3,280","3,138"
48193,TX,Hamilton County,"8,289","8,304"
48195,TX,Hansford County,"5,529","5,538"
48197,TX,Hardeman County,"4,062","3,906"
48199,TX,Hardin County,"55,114","56,322"
48201,TX,Harris County,"4,259,206","4,589,928"
48203,TX,Harrison County,"66,283","66,534"
48205,TX,Hartley County,"6,152","5,747"
48207,TX,Haskell County,"5,907","5,681"
48209,TX,Hays County,"168,408","204,470"
48211,TX,Hemphill County,"4,070","4,129"
48213,TX,Henderson County,"78,951","79,901"
48215,TX,Hidalgo County,"806,388","849,843"
48217,TX,Hill County,"35,083","35,077"
48219,TX,Hockley County,"23,108","23,275"
48221,TX,Hood County,"52,127","56,857"
48223,TX,Hopkins County,"35,391","36,400"
48225,TX,Houston County,"23,143","22,754"
48227,TX,Howard County,"35,490","36,708"
48229,TX,Hudspeth County,"3,351","4,053"
48231,TX,Hunt County,"87,117","92,073"
48233,TX,Hutchinson County,"21,960","21,511"
48235,TX,Irion County,"1,573","1,557"
48237,TX,Jack County,"8,999","8,744"
48239,TX,Jackson County,"14,279","14,869"
48241,TX,Jasper County,"35,859","35,648"
48243,TX,Jeff Davis County,"2,303","2,200"
48245,TX,Jefferson County,"251,250","254,679"
48247,TX,Jim Hogg County,"5,261","5,146"
48249,TX,Jim Wells County,"41,672","41,149"
48251,TX,Johnson County,"153,313","163,274"
48253,TX,Jones County,"19,873","20,009"
48255,TX,Karnes County,"14,859","15,254"
48257,TX,Kaufman County,"106,664","118,350"
48259,TX,Kendall County,"35,766","42,540"
48261,TX,Kenedy County,440,404
48263,TX,Kent County,836,769
48265,TX,Kerr County,"49,751","51,504"
48267,TX,Kimble County,"4,541","4,423"
48269,TX,King County,272,289
48271,TX,Kinney County,"3,626","3,590"
48273,TX,Kleberg County,"32,114","31,690"
48275,TX,Knox County,"3,761","3,806"
48277,TX,Lamar County,"49,837","49,791"
48279,TX,Lamb County,"13,917","13,275"
48281,TX,Lampasas County,"20,117","20,760"
48283,TX,La Salle County,"7,141","7,613"
48285,TX,Lavaca County,"19,439","19,809"
48287,TX,Lee County,"16,553","17,055"
48289,TX,Leon County,"16,748","17,299"
48291,TX,Liberty County,"76,425","81,704"
48293,TX,Limestone County,"23,639","23,468"
48295,TX,Lipscomb County,"3,457","3,487"
48297,TX,Live Oak County,"11,683","12,056"
48299,TX,Llano County,"19,102","20,362"
48301,TX,Loving County,81,113
48303,TX,Lubbock County,"286,241","303,137"
48305,TX,Lynn County,"5,773","5,711"
48307,TX,McCulloch County,"8,273","8,172"
48309,TX,McLennan County,"239,385","247,934"
48311,TX,McMullen County,735,804
48313,TX,Madison County,"13,715","13,987"
48315,TX,Marion County,"10,317","10,147"
48317,TX,Martin County,"5,004","5,723"
48319,TX,Mason County,"4,042","4,111"
48321,TX,Matagorda County,"36,560","37,187"
48323,TX,Maverick County,"55,696","57,685"
48325,TX,Medina County,"46,811","49,283"
48327,TX,Menard County,"2,227","2,123"
48329,TX,Midland County,"147,139","162,565"
48331,TX,Milam County,"24,138","24,871"
48333,TX,Mills County,"4,830","4,907"
48335,TX,Mitchell County,"9,320","8,720"
48337,TX,Montague County,"19,470","19,414"
48339,TX,Montgomery County,"484,674","556,203"
48341,TX,Moore County,"22,413","22,120"
48343,TX,Morris County,"12,743","12,593"
48345,TX,Motley County,"1,196","1,160"
48347,TX,Nacogdoches County,"65,854","65,806"
48349,TX,Navarro County,"48,095","48,523"
48351,TX,Newton County,"14,320","14,003"
48353,TX,Nolan County,"14,881","14,993"
48355,TX,Nueces County,"347,816","361,350"
48357,TX,Ochiltree County,"10,559","10,306"
48359,TX,Oldham County,"2,044","2,076"
48361,TX,Orange County,"82,984","84,964"
48363,TX,Palo Pinto County,"27,846","28,053"
48365,TX,Panola County,"24,010","23,492"
48367,TX,Parker County,"119,778","129,441"
48369,TX,Parmer County,"10,159","9,776"
48371,TX,Pecos County,"15,570","15,970"
48373,TX,Polk County,"45,835","47,916"
48375,TX,Potter County,"122,792","120,832"
48377,TX,Presidio County,"7,557","6,958"
48379,TX,Rains County,"10,944","11,314"
48381,TX,Randall County,"124,894","132,501"
48383,TX,Reagan County,"3,464","3,608"
48385,TX,Real County,"3,370","3,389"
48387,TX,Red River County,"12,722","12,207"
48389,TX,Reeves County,"13,925","14,921"
48391,TX,Refugio County,"7,251","7,321"
48393,TX,Roberts County,950,916
48395,TX,Robertson County,"16,449","16,751"
48397,TX,Rockwall County,"82,871","93,978"
48399,TX,Runnels County,"10,423","10,448"
48401,TX,Rusk County,"53,800","52,732"
48403,TX,Sabine County,"10,469","10,303"
48405,TX,San Augustine County,"8,830","8,320"
48407,TX,San Jacinto County,"27,003","27,707"
48409,TX,San Patricio County,"65,336","67,655"
48411,TX,San Saba County,"5,983","5,944"
48413,TX,Schleicher County,"3,255","3,056"
48415,TX,Scurry County,"17,083","17,333"
48417,TX,Shackelford County,"3,344","3,315"
48419,TX,Shelby County,"26,024","25,579"
48421,TX,Sherman County,"3,061","3,068"
48423,TX,Smith County,"214,774","225,290"
48425,TX,Somervell County,"8,591","8,775"
48427,TX,Starr County,"61,883","64,122"
48429,TX,Stephens County,"9,475","9,906"
48431,TX,Sterling County,"1,191","1,367"
48433,TX,Stonewall County,"1,467","1,426"
48435,TX,Sutton County,"3,932","3,869"
48437,TX,Swisher County,"7,878","7,466"
48439,TX,Tarrant County,"1,882,352","2,016,872"
48441,TX,Taylor County,"134,151","136,535"
48443,TX,Terrell County,917,812
48445,TX,Terry County,"12,604","12,799"
48447,TX,Throckmorton County,"1,604","1,533"
48449,TX,Titus County,"32,654","32,592"
48451,TX,Tom Green County,"113,420","118,386"
48453,TX,Travis County,"1,096,122","1,199,323"
48455,TX,Trinity County,"14,313","14,442"
48457,TX,Tyler County,"21,444","21,320"
48459,TX,Upshur County,"39,943","40,969"
48461,TX,Upton County,"3,258","3,673"
48463,TX,Uvalde County,"26,761","27,285"
48465,TX,Val Verde County,"48,866","48,881"
48467,TX,Van Zandt County,"52,273","54,355"
48469,TX,Victoria County,"89,076","92,467"
48471,TX,Walker County,"68,492","71,484"
48473,TX,Waller County,"44,321","50,115"
48475,TX,Ward County,"10,865","11,600"
48477,TX,Washington County,"33,939","35,056"
48479,TX,Webb County,"259,738","271,193"
48481,TX,Wharton County,"41,171","41,735"
48483,TX,Wheeler County,"5,593","5,546"
48485,TX,Wichita County,"131,804","131,838"
48487,TX,Wilbarger County,"13,265","12,892"
48489,TX,Willacy County,"22,139","21,810"
48491,TX,Williamson County,"456,352","528,718"
48493,TX,Wilson County,"44,466","48,480"
48495,TX,Winkler County,"7,338","7,893"
48497,TX,Wise County,"60,412","64,455"
48499,TX,Wood County,"42,170","44,227"
48501,TX,Yoakum County,"8,057","8,488"
48503,TX,Young County,"18,301","18,152"
48505,TX,Zapata County,"14,235","14,349"
48507,TX,Zavala County,"11,963","12,023"
49000,UT,Utah,"2,855,782","3,051,217"
49001,UT,Beaver County,"6,493","6,463"
49003,UT,Box Elder County,"50,259","53,139"
49005,UT,Cache County,"115,931","122,753"
49007,UT,Carbon County,"21,242","20,399"
49009,UT,Daggett County,"1,093","1,095"
49011,UT,Davis County,"316,165","342,281"
49013,UT,Duchesne County,"19,003","20,337"
49015,UT,Emery County,"10,919","10,216"
49017,UT,Garfield County,"5,085","4,986"
49019,UT,Grand County,"9,314","9,579"
49021,UT,Iron County,"46,706","49,937"
49023,UT,Juab County,"10,282","11,010"
49025,UT,Kane County,"7,199","7,334"
49027,UT,Millard County,"12,524","12,694"
49029,UT,Morgan County,"9,822","11,437"
49031,UT,Piute County,"1,523","1,466"
49033,UT,Rich County,"2,269","2,319"
49035,UT,Salt Lake County,"1,064,462","1,121,354"
49037,UT,San Juan County,"14,900","16,895"
49039,UT,Sanpete County,"27,997","29,409"
49041,UT,Sevier County,"20,716","21,267"
49043,UT,Summit County,"37,867","40,307"
49045,UT,Tooele County,"59,872","64,833"
49047,UT,Uintah County,"34,682","36,373"
49049,UT,Utah County,"540,170","592,299"
49051,UT,Wasatch County,"25,385","30,528"
49053,UT,Washington County,"144,613","160,245"
49055,UT,Wayne County,"2,724","2,702"
49057,UT,Weber County,"236,565","247,560"
50000,VT,Vermont,"626,444","624,594"
50001,VT,Addison County,"36,855","36,959"
50003,VT,Bennington County,"36,704","36,191"
50005,VT,Caledonia County,"31,090","30,333"
50007,VT,Chittenden County,"158,772","161,531"
50009,VT,Essex County,"6,219","6,176"
50011,VT,Franklin County,"48,259","48,915"
50013,VT,Grand Isle County,"6,975","6,919"
50015,VT,Lamoille County,"24,941","25,333"
50017,VT,Orange County,"28,947","28,919"
50019,VT,Orleans County,"27,170","26,863"
50021,VT,Rutland County,"60,895","59,310"
50023,VT,Washington County,"59,377","58,504"
50025,VT,Windham County,"44,007","43,145"
50027,VT,Windsor County,"56,233","55,496"
51000,VA,Virginia,"8,192,048","8,411,808"
51001,VA,Accomack County,"33,324","32,947"
51003,VA,Albemarle County,"101,920","106,878"
51005,VA,Alleghany County,"16,239","15,595"
51007,VA,Amelia County,"12,731","12,913"
51009,VA,Amherst County,"32,458","31,633"
51011,VA,Appomattox County,"15,154","15,475"
51013,VA,Arlington County,"221,625","230,050"
51015,VA,Augusta County,"73,807","74,997"
51017,VA,Bath County,"4,644","4,476"
51019,VA,Bedford County,"75,776","77,960"
51021,VA,Bland County,"6,699","6,513"
51023,VA,Botetourt County,"33,182","33,231"
51025,VA,Brunswick County,"17,040","16,243"
51027,VA,Buchanan County,"23,920","22,178"
51029,VA,Buckingham County,"17,048","17,048"
51031,VA,Campbell County,"54,910","54,952"
51033,VA,Caroline County,"28,987","30,178"
51035,VA,Carroll County,"29,920","29,531"
51036,VA,Charles City County,"7,165","7,071"
51037,VA,Charlotte County,"12,414","12,129"
51041,VA,Chesterfield County,"324,124","339,009"
51043,VA,Clarke County,"14,267","14,374"
51045,VA,Craig County,"5,200","5,158"
51047,VA,Culpeper County,"47,778","50,083"
51049,VA,Cumberland County,"9,848","9,652"
51051,VA,Dickenson County,"15,674","14,968"
51053,VA,Dinwiddie County,"28,306","28,144"
51057,VA,Essex County,"11,156","11,123"
51059,VA,Fairfax County,"1,120,382","1,138,652"
51061,VA,Fauquier County,"66,677","69,069"
51063,VA,Floyd County,"15,449","15,731"
51065,VA,Fluvanna County,"25,898","26,271"
51067,VA,Franklin County,"56,327","56,069"
51069,VA,Frederick County,"80,238","84,421"
51071,VA,Giles County,"16,979","16,857"
51073,VA,Gloucester County,"36,909","37,214"
51075,VA,Goochland County,"21,340","22,668"
51077,VA,Grayson County,"15,232","15,107"
51079,VA,Greene County,"18,851","19,371"
51081,VA,Greensville County,"11,745","11,706"
51083,VA,Halifax County,"35,791","34,992"
51085,VA,Hanover County,"100,421","104,392"
51087,VA,Henrico County,"315,877","326,501"
51089,VA,Henry County,"52,950","51,445"
51091,VA,Highland County,"2,252","2,216"
51093,VA,Isle of Wight County,"35,431","36,596"
51095,VA,James City County,"69,326","74,404"
51097,VA,King and Queen County,"7,070","7,159"
51099,VA,King George County,"24,615","25,984"
51101,VA,King William County,"15,979","16,334"
51103,VA,Lancaster County,"11,223","10,972"
51105,VA,Lee County,"25,556","24,179"
51107,VA,Loudoun County,"338,196","385,945"
51109,VA,Louisa County,"33,535","35,236"
51111,VA,Lunenburg County,"12,633","12,273"
51113,VA,Madison County,"13,180","13,078"
51115,VA,Mathews County,"8,903","8,782"
51117,VA,Mecklenburg County,"31,738","30,892"
51119,VA,Middlesex County,"10,817","10,778"
51121,VA,Montgomery County,"95,736","98,602"
51125,VA,Nelson County,"14,825","14,869"
51127,VA,New Kent County,"19,159","21,147"
51131,VA,Northampton County,"12,214","12,139"
51133,VA,Northumberland County,"12,366","12,222"
51135,VA,Nottoway County,"15,775","15,595"
51137,VA,Orange County,"34,166","35,533"
51139,VA,Page County,"23,885","23,654"
51141,VA,Patrick County,"18,406","17,923"
51143,VA,Pittsylvania County,"63,032","61,687"
51145,VA,Powhatan County,"28,172","28,443"
51147,VA,Prince Edward County,"23,188","23,142"
51149,VA,Prince George County,"37,152","37,845"
51153,VA,Prince William County,"430,368","455,210"
51155,VA,Pulaski County,"34,746","34,203"
51157,VA,Rappahannock County,"7,454","7,388"
51159,VA,Richmond County,"9,037","8,774"
51161,VA,Roanoke County,"92,991","94,031"
51163,VA,Rockbridge County,"22,474","22,392"
51165,VA,Rockingham County,"77,429","79,744"
51167,VA,Russell County,"28,421","27,370"
51169,VA,Scott County,"22,799","21,930"
51171,VA,Shenandoah County,"42,615","43,175"
51173,VA,Smyth County,"31,872","31,062"
51175,VA,Southampton County,"18,575","18,057"
51177,VA,Spotsylvania County,"126,194","132,010"
51179,VA,Stafford County,"134,472","144,361"
51181,VA,Surry County,"6,851","6,544"
51183,VA,Sussex County,"11,929","11,504"
51185,VA,Tazewell County,"44,242","42,150"
51187,VA,Warren County,"37,996","39,155"
51191,VA,Washington County,"55,047","54,214"
51193,VA,Westmoreland County,"17,518","17,592"
51195,VA,Wise County,"40,890","39,228"
51197,VA,Wythe County,"29,300","29,016"
51199,VA,York County,"65,902","67,976"
51510,VA,Alexandria city,"147,357","155,810"
51520,VA,Bristol city,"17,797","16,960"
51530,VA,Buena Vista city,"6,766","6,452"
51540,VA,Charlottesville city,"44,424","46,912"
51550,VA,Chesapeake city,"228,325","237,940"
51570,VA,Colonial Heights city,"17,370","17,772"
51580,VA,Covington city,"5,746","5,518"
51590,VA,Danville city,"42,697","41,898"
51595,VA,Emporia city,"5,791","5,305"
51600,VA,Fairfax city,"23,141","24,164"
51610,VA,Falls Church city,"13,104","14,014"
51620,VA,Franklin city,"8,441","8,306"
51630,VA,Fredericksburg city,"27,065","28,297"
51640,VA,Galax city,"6,845","6,775"
51650,VA,Hampton city,"137,104","135,410"
51660,VA,Harrisonburg city,"51,095","53,078"
51670,VA,Hopewell city,"22,294","22,735"
51678,VA,Lexington city,"6,933","7,045"
51680,VA,Lynchburg city,"77,447","80,212"
51683,VA,Manassas city,"40,324","41,483"
51685,VA,Manassas Park city,"15,477","15,915"
51690,VA,Martinsville city,"13,632","13,445"
51700,VA,Newport News city,"180,247","181,825"
51710,VA,Norfolk city,"245,962","245,115"
51720,VA,Norton city,"4,048","3,864"
51730,VA,Petersburg city,"31,850","31,882"
51735,VA,Poquoson city,"12,122","12,017"
51740,VA,Portsmouth city,"96,567","95,252"
51750,VA,Radford city,"16,650","17,483"
51760,VA,Richmond city,"210,826","223,170"
51770,VA,Roanoke city,"98,143","99,660"
51775,VA,Salem city,"25,007","25,549"
51790,VA,Staunton city,"23,871","24,363"
51800,VA,Suffolk city,"85,231","89,273"
51810,VA,Virginia Beach city,"445,487","452,602"
51820,VA,Waynesboro city,"20,990","21,887"
51830,VA,Williamsburg city,"14,754","15,214"
51840,VA,Winchester city,"27,084","27,516"
53000,WA,Washington,"6,895,226","7,288,000"
53001,WA,Adams County,"18,925","19,238"
53003,WA,Asotin County,"21,881","22,306"
53005,WA,Benton County,"182,486","193,686"
53007,WA,Chelan County,"73,654","76,338"
53009,WA,Clallam County,"71,824","74,570"
53011,WA,Clark County,"437,041","467,018"
53013,WA,Columbia County,"3,994","3,938"
53015,WA,Cowlitz County,"101,840","105,160"
53017,WA,Douglas County,"39,308","41,327"
53019,WA,Ferry County,"7,707","7,614"
53021,WA,Franklin County,"85,772","90,160"
53023,WA,Garfield County,"2,225","2,247"
53025,WA,Grant County,"91,486","93,546"
53027,WA,Grays Harbor County,"71,746","71,628"
53029,WA,Island County,"79,274","82,636"
53031,WA,Jefferson County,"29,822","31,139"
53033,WA,King County,"2,008,763","2,149,970"
53035,WA,Kitsap County,"254,729","264,811"
53037,WA,Kittitas County,"41,630","44,866"
53039,WA,Klickitat County,"20,636","21,301"
53041,WA,Lewis County,"75,559","77,066"
53043,WA,Lincoln County,"10,445","10,350"
53045,WA,Mason County,"60,795","62,198"
53047,WA,Okanogan County,"41,242","41,554"
53049,WA,Pacific County,"20,560","21,249"
53051,WA,Pend Oreille County,"12,993","13,123"
53053,WA,Pierce County,"811,674","861,312"
53055,WA,San Juan County,"15,810","16,339"
53057,WA,Skagit County,"117,987","123,681"
53059,WA,Skamania County,"11,164","11,510"
53061,WA,Snohomish County,"732,378","787,620"
53063,WA,Spokane County,"475,881","499,072"
53065,WA,Stevens County,"43,566","44,439"
53067,WA,Thurston County,"258,803","275,222"
53069,WA,Wahkiakum County,"3,986","4,139"
53071,WA,Walla Walla County,"59,402","60,340"
53073,WA,Whatcom County,"205,008","216,800"
53075,WA,Whitman County,"46,662","48,851"
53077,WA,Yakima County,"246,568","249,636"
54000,WV,West Virginia,"1,856,560","1,831,102"
54001,WV,Barbour County,"16,866","16,831"
54003,WV,Berkeley County,"106,987","113,525"
54005,WV,Boone County,"24,374","22,816"
54007,WV,Braxton County,"14,491","14,471"
54009,WV,Brooke County,"23,802","22,977"
54011,WV,Cabell County,"96,907","95,987"
54013,WV,Calhoun County,"7,595","7,336"
54015,WV,Clay County,"9,263","8,859"
54017,WV,Doddridge County,"8,213","8,413"
54019,WV,Fayette County,"45,939","44,323"
54021,WV,Gilmer County,"8,774","8,249"
54023,WV,Grant County,"11,856","11,732"
54025,WV,Greenbrier County,"35,880","35,279"
54027,WV,Hampshire County,"23,688","23,301"
54029,WV,Hancock County,"30,341","29,590"
54031,WV,Hardy County,"13,909","13,889"
54033,WV,Harrison County,"69,155","68,400"
54035,WV,Jackson County,"29,318","29,152"
54037,WV,Jefferson County,"54,548","56,368"
54039,WV,Kanawha County,"192,159","186,241"
54041,WV,Lewis County,"16,440","16,309"
54043,WV,Lincoln County,"21,647","21,232"
54045,WV,Logan County,"36,336","33,700"
54047,WV,McDowell County,"21,335","19,141"
54049,WV,Marion County,"56,768","56,538"
54051,WV,Marshall County,"32,677","31,793"
54053,WV,Mason County,"27,233","26,825"
54055,WV,Mercer County,"62,382","60,468"
54057,WV,Mineral County,"27,894","27,411"
54059,WV,Mingo County,"26,186","24,647"
54061,WV,Monongalia County,"100,523","104,622"
54063,WV,Monroe County,"13,510","13,370"
54065,WV,Morgan County,"17,451","17,632"
54067,WV,Nicholas County,"26,226","25,311"
54069,WV,Ohio County,"44,042","42,516"
54071,WV,Pendleton County,"7,516","7,051"
54073,WV,Pleasants County,"7,595","7,591"
54075,WV,Pocahontas County,"8,714","8,501"
54077,WV,Preston County,"33,895","33,758"
54079,WV,Putnam County,"56,531","56,941"
54081,WV,Raleigh County,"79,201","76,601"
54083,WV,Randolph County,"29,408","29,006"
54085,WV,Ritchie County,"10,274","9,875"
54087,WV,Roane County,"14,696","14,208"
54089,WV,Summers County,"13,803","12,872"
54091,WV,Taylor County,"16,993","16,859"
54093,WV,Tucker County,"6,923","6,926"
54095,WV,Tyler County,"9,031","8,972"
54097,WV,Upshur County,"24,488","24,658"
54099,WV,Wayne County,"41,725","40,531"
54101,WV,Webster County,"9,027","8,646"
54103,WV,Wetzel County,"16,406","15,640"
54105,WV,Wirt County,"5,810","5,806"
54107,WV,Wood County,"86,560","85,643"
54109,WV,Wyoming County,"23,249","21,763"
55000,WI,Wisconsin,"5,726,177","5,778,708"
55001,WI,Adams County,"20,540","20,069"
55003,WI,Ashland County,"15,914","15,714"
55005,WI,Barron County,"45,789","45,412"
55007,WI,Bayfield County,"15,080","14,891"
55009,WI,Brown County,"252,981","260,401"
55011,WI,Buffalo County,"13,354","13,099"
55013,WI,Burnett County,"15,357","15,213"
55015,WI,Calumet County,"49,732","49,553"
55017,WI,Chippewa County,"63,019","63,649"
55019,WI,Clark County,"34,461","34,557"
55021,WI,Columbia County,"56,423","56,927"
55023,WI,Crawford County,"16,543","16,321"
55025,WI,Dane County,"503,438","531,273"
55027,WI,Dodge County,"88,570","88,068"
55029,WI,Door County,"27,690","27,587"
55031,WI,Douglas County,"43,800","43,509"
55033,WI,Dunn County,"43,939","44,704"
55035,WI,Eau Claire County,"100,905","102,965"
55037,WI,Florence County,"4,475","4,456"
55039,WI,Fond du Lac County,"101,865","102,144"
55041,WI,Forest County,"9,181","9,064"
55043,WI,Grant County,"51,018","52,214"
55045,WI,Green County,"36,896","37,075"
55047,WI,Green Lake County,"19,069","18,719"
55049,WI,Iowa County,"23,746","23,654"
55051,WI,Iron County,"5,940","5,726"
55053,WI,Jackson County,"20,472","20,562"
55055,WI,Jefferson County,"84,400","84,625"
55057,WI,Juneau County,"26,725","26,274"
55059,WI,Kenosha County,"167,434","168,183"
55061,WI,Kewaunee County,"20,603","20,405"
55063,WI,La Crosse County,"116,704","118,122"
55065,WI,Lafayette County,"16,855","16,753"
55067,WI,Langlade County,"19,740","19,221"
55069,WI,Lincoln County,"28,481","27,902"
55071,WI,Manitowoc County,"80,862","79,536"
55073,WI,Marathon County,"134,621","135,603"
55075,WI,Marinette County,"41,455","40,491"
55077,WI,Marquette County,"15,180","15,067"
55078,WI,Menominee County,"4,369","4,533"
55079,WI,Milwaukee County,"954,867","951,448"
55081,WI,Monroe County,"45,114","45,623"
